date,ticker,close,volume,sector
2020-03-24,ASSET_C,56.51,1155928,Consumer
2020-03-24,ASSET_D,32.03,2164904,Materials
2020-03-24,ASSET_E,59.09,1997536,Retail
2020-03-24,VNINDEX,826.84,0,Benchmark
2020-03-25,ASSET_A,134.26,2462903,Technology
2020-03-25,ASSET_B,109.87,496040,Banking
2020-03-25,ASSET_C,55.6,694176,Consumer
2020-03-25,ASSET_D,32.64,1835401,Materials
2020-03-25,ASSET_E,58.39,454247,Retail
2020-03-25,VNINDEX,821.55,0,Benchmark
2020-03-26,ASSET_A,135.76,1985555,Technology
2020-03-26,ASSET_B,106.9,2308900,Banking
2020-03-26,ASSET_C,56.39,941495,Consumer
2020-03-26,ASSET_D,30.94,1036558,Materials
2020-03-26,ASSET_E,56.46,672061,Retail
2020-03-26,VNINDEX,802.13,0,Benchmark
2020-03-27,ASSET_A,136.09,844896,Technology
2020-03-27,ASSET_B,108.85,1625505,Banking
2020-03-27,ASSET_C,56.45,1781402,Consumer
2020-03-27,ASSET_D,30.66,973765,Materials
2020-03-27,ASSET_E,56.92,955593,Retail
2020-03-27,VNINDEX,806.92,0,Benchmark
2020-03-30,ASSET_A,139.29,478037,Technology
2020-03-30,ASSET_B,110.65,652921,Banking
2020-03-30,ASSET_C,57.16,2056467,Consumer
2020-03-30,ASSET_D,31.08,2289085,Materials
2020-03-30,ASSET_E,58.09,2135627,Retail
2020-03-30,VNINDEX,820.11,0,Benchmark
2020-03-31,ASSET_A,137.52,1730592,Technology
2020-03-31,ASSET_B,109.1,1512568,Banking
2020-03-31,ASSET_C,57.0,1685771,Consumer
2020-03-31,ASSET_D,30.8,1399829,Materials
2020-03-31,ASSET_E,58.57,1225930,Retail
2020-03-31,VNINDEX,812.61,0,Benchmark
2020-04-01,ASSET_A,136.97,1562900,Technology
2020-04-01,ASSET_B,106.9,458771,Banking
2020-04-01,ASSET_C,56.21,1922458,Consumer
2020-04-01,ASSET_D,30.19,696590,Materials
2020-04-01,ASSET_E,58.6,473116,Retail
2020-04-01,VNINDEX,807.38,0,Benchmark
2020-04-02,ASSET_A,139.36,2335683,Technology
2020-04-02,ASSET_B,106.2,1008578,Banking
2020-04-02,ASSET_C,56.58,613552,Consumer
2020-04-02,ASSET_D,29.8,991272,Materials
2020-04-02,ASSET_E,59.53,1492691,Retail
2020-04-02,VNINDEX,809.07,0,Benchmark
2020-04-03,ASSET_A,142.15,1609342,Technology
2020-04-03,ASSET_B,107.58,1130520,Banking
2020-04-03,ASSET_C,57.44,1461213,Consumer
2020-04-03,ASSET_D,30.27,955297,Materials
2020-04-03,ASSET_E,59.85,1717412,Retail
2020-04-03,VNINDEX,819.66,0,Benchmark
2020-04-06,ASSET_A,138.27,1452604,Technology
2020-04-06,ASSET_B,106.22,1354140,Banking
2020-04-06,ASSET_C,57.48,2234949,Consumer
2020-04-06,ASSET_D,29.73,1240148,Materials
2020-04-06,ASSET_E,58.5,1361052,Retail
2020-04-06,VNINDEX,811.95,0,Benchmark
2020-04-07,ASSET_A,139.21,1037230,Technology
2020-04-07,ASSET_B,107.99,1587414,Banking
2020-04-07,ASSET_C,57.94,1216963,Consumer
2020-04-07,ASSET_D,29.34,1126190,Materials
2020-04-07,ASSET_E,58.61,586146,Retail
2020-04-07,VNINDEX,813.73,0,Benchmark
2020-04-08,ASSET_A,143.22,581164,Technology
2020-04-08,ASSET_B,110.51,2162728,Banking
2020-04-08,ASSET_C,59.19,2287653,Consumer
2020-04-08,ASSET_D,30.1,1548233,Materials
2020-04-08,ASSET_E,59.87,2245976,Retail
2020-04-08,VNINDEX,825.68,0,Benchmark
2020-04-09,ASSET_A,140.84,2240323,Technology
2020-04-09,ASSET_B,107.93,1138029,Banking
2020-04-09,ASSET_C,58.51,659975,Consumer
2020-04-09,ASSET_D,29.5,1078612,Materials
2020-04-09,ASSET_E,59.5,2202190,Retail
2020-04-09,VNINDEX,815.2,0,Benchmark
2020-04-10,ASSET_A,140.56,2134733,Technology
2020-04-10,ASSET_B,105.97,1944187,Banking
2020-04-10,ASSET_C,57.68,2455351,Consumer
2020-04-10,ASSET_D,29.56,1745876,Materials
2020-04-10,ASSET_E,59.56,2313792,Retail
2020-04-10,VNINDEX,807.22,0,Benchmark
2020-04-13,ASSET_A,139.16,741774,Technology
2020-04-13,ASSET_B,106.66,2378342,Banking
2020-04-13,ASSET_C,58.36,2048791,Consumer
2020-04-13,ASSET_D,29.47,1434630,Materials
2020-04-13,ASSET_E,58.12,2424260,Retail
2020-04-13,VNINDEX,804.72,0,Benchmark
2020-04-14,ASSET_A,136.64,1878172,Technology
2020-04-14,ASSET_B,107.04,1971886,Banking
2020-04-14,ASSET_C,57.57,1715077,Consumer
2020-04-14,ASSET_D,29.44,2374600,Materials
2020-04-14,ASSET_E,58.53,1066025,Retail
2020-04-14,VNINDEX,801.63,0,Benchmark
2020-04-15,ASSET_A,137.85,1164808,Technology
2020-04-15,ASSET_B,107.98,934891,Banking
2020-04-15,ASSET_C,57.33,1696675,Consumer
2020-04-15,ASSET_D,29.58,2139043,Materials
2020-04-15,ASSET_E,59.06,1285487,Retail
2020-04-15,VNINDEX,806.9,0,Benchmark
2020-04-16,ASSET_A,135.95,1317774,Technology
2020-04-16,ASSET_B,107.91,1823237,Banking
2020-04-16,ASSET_C,57.66,2366287,Consumer
2020-04-16,ASSET_D,28.82,1097621,Materials
2020-04-16,ASSET_E,58.41,2415064,Retail
2020-04-16,VNINDEX,808.6,0,Benchmark
2020-04-17,ASSET_A,133.55,2182204,Technology
2020-04-17,ASSET_B,106.94,990548,Banking
2020-04-17,ASSET_C,57.63,1191451,Consumer
2020-04-17,ASSET_D,28.08,488536,Materials
2020-04-17,ASSET_E,58.02,1344491,Retail
2020-04-17,VNINDEX,797.71,0,Benchmark
2020-04-20,ASSET_A,135.8,2168254,Technology
2020-04-20,ASSET_B,106.72,1403615,Banking
2020-04-20,ASSET_C,57.91,746363,Consumer
2020-04-20,ASSET_D,28.17,1628200,Materials
2020-04-20,ASSET_E,58.33,2216361,Retail
2020-04-20,VNINDEX,801.08,0,Benchmark
2020-04-21,ASSET_A,132.78,800349,Technology
2020-04-21,ASSET_B,106.45,1733137,Banking
2020-04-21,ASSET_C,58.09,2329454,Consumer
2020-04-21,ASSET_D,28.15,1110444,Materials
2020-04-21,ASSET_E,58.28,1760190,Retail
2020-04-21,VNINDEX,797.69,0,Benchmark
2020-04-22,ASSET_A,132.75,1045980,Technology
2020-04-22,ASSET_B,109.71,1015780,Banking
2020-04-22,ASSET_C,57.81,615791,Consumer
2020-04-22,ASSET_D,27.92,2293616,Materials
2020-04-22,ASSET_E,59.34,2348033,Retail
2020-04-22,VNINDEX,805.74,0,Benchmark
2020-04-23,ASSET_A,130.8,2124885,Technology
2020-04-23,ASSET_B,109.22,408114,Banking
2020-04-23,ASSET_C,57.39,1785312,Consumer
2020-04-23,ASSET_D,27.77,1251915,Materials
2020-04-23,ASSET_E,59.29,421862,Retail
2020-04-23,VNINDEX,802.04,0,Benchmark
2020-04-24,ASSET_A,130.02,2325685,Technology
2020-04-24,ASSET_B,107.93,2158043,Banking
2020-04-24,ASSET_C,56.45,958577,Consumer
2020-04-24,ASSET_D,27.31,1009486,Materials
2020-04-24,ASSET_E,58.31,1883294,Retail
2020-04-24,VNINDEX,798.31,0,Benchmark
2020-04-27,ASSET_A,130.24,566045,Technology
2020-04-27,ASSET_B,108.88,1927869,Banking
2020-04-27,ASSET_C,56.95,2351401,Consumer
2020-04-27,ASSET_D,27.5,1112651,Materials
2020-04-27,ASSET_E,58.48,2081757,Retail
2020-04-27,VNINDEX,801.8,0,Benchmark
2020-04-28,ASSET_A,132.84,2150547,Technology
2020-04-28,ASSET_B,109.36,658584,Banking
2020-04-28,ASSET_C,56.66,2444702,Consumer
2020-04-28,ASSET_D,27.67,2216604,Materials
2020-04-28,ASSET_E,58.03,816370,Retail
2020-04-28,VNINDEX,806.66,0,Benchmark
2020-04-29,ASSET_A,134.56,1427381,Technology
2020-04-29,ASSET_B,108.74,1192685,Banking
2020-04-29,ASSET_C,56.36,1396266,Consumer
2020-04-29,ASSET_D,27.99,636313,Materials
2020-04-29,ASSET_E,58.55,1944361,Retail
2020-04-29,VNINDEX,809.6,0,Benchmark
2020-04-30,ASSET_A,133.22,1639654,Technology
2020-04-30,ASSET_B,107.53,949555,Banking
2020-04-30,ASSET_C,55.95,1519847,Consumer
2020-04-30,ASSET_D,27.93,2410865,Materials
2020-04-30,ASSET_E,58.52,809978,Retail
2020-04-30,VNINDEX,799.46,0,Benchmark
2020-05-01,ASSET_A,134.06,558194,Technology
2020-05-01,ASSET_B,109.04,2453270,Banking
2020-05-01,ASSET_C,56.55,1354697,Consumer
2020-05-01,ASSET_D,28.19,890236,Materials
2020-05-01,ASSET_E,58.16,2300116,Retail
2020-05-01,VNINDEX,802.91,0,Benchmark
2020-05-04,ASSET_A,133.37,1828752,Technology
2020-05-04,ASSET_B,107.71,2377797,Banking
2020-05-04,ASSET_C,56.12,1292966,Consumer
2020-05-04,ASSET_D,28.22,2179736,Materials
2020-05-04,ASSET_E,57.43,2308168,Retail
2020-05-04,VNINDEX,796.82,0,Benchmark
2020-05-05,ASSET_A,132.64,1823597,Technology
2020-05-05,ASSET_B,107.69,1851976,Banking
2020-05-05,ASSET_C,56.43,2368202,Consumer
2020-05-05,ASSET_D,28.17,1543078,Materials
2020-05-05,ASSET_E,57.12,407795,Retail
2020-05-05,VNINDEX,798.41,0,Benchmark
2020-05-06,ASSET_A,132.06,1791680,Technology
2020-05-06,ASSET_B,105.48,1325622,Banking
2020-05-06,ASSET_C,56.13,1002922,Consumer
2020-05-06,ASSET_D,28.68,1596707,Materials
2020-05-06,ASSET_E,56.34,1464795,Retail
2020-05-06,VNINDEX,790.06,0,Benchmark
2020-05-07,ASSET_A,131.28,2060263,Technology
2020-05-07,ASSET_B,105.86,509651,Banking
2020-05-07,ASSET_C,56.22,2415561,Consumer
2020-05-07,ASSET_D,28.43,829621,Materials
2020-05-07,ASSET_E,56.73,1203231,Retail
2020-05-07,VNINDEX,792.89,0,Benchmark
2020-05-08,ASSET_A,131.39,2386718,Technology
2020-05-08,ASSET_B,104.62,918532,Banking
2020-05-08,ASSET_C,55.54,1765881,Consumer
2020-05-08,ASSET_D,28.11,1916442,Materials
2020-05-08,ASSET_E,56.21,2269981,Retail
2020-05-08,VNINDEX,788.28,0,Benchmark
2020-05-11,ASSET_A,131.36,2184702,Technology
2020-05-11,ASSET_B,102.59,594518,Banking
2020-05-11,ASSET_C,55.3,2417611,Consumer
2020-05-11,ASSET_D,28.09,1761992,Materials
2020-05-11,ASSET_E,56.01,1072578,Retail
2020-05-11,VNINDEX,780.92,0,Benchmark
2020-05-12,ASSET_A,132.45,1964045,Technology
2020-05-12,ASSET_B,104.77,2057934,Banking
2020-05-12,ASSET_C,55.79,1685403,Consumer
2020-05-12,ASSET_D,28.47,1410238,Materials
2020-05-12,ASSET_E,56.79,1913150,Retail
2020-05-12,VNINDEX,785.27,0,Benchmark
2020-05-13,ASSET_A,132.55,2460650,Technology
2020-05-13,ASSET_B,105.41,585153,Banking
2020-05-13,ASSET_C,56.21,2119684,Consumer
2020-05-13,ASSET_D,28.67,1361345,Materials
2020-05-13,ASSET_E,57.41,645101,Retail
2020-05-13,VNINDEX,786.86,0,Benchmark
2020-05-14,ASSET_A,132.36,1816541,Technology
2020-05-14,ASSET_B,105.25,1822772,Banking
2020-05-14,ASSET_C,56.11,1428946,Consumer
2020-05-14,ASSET_D,28.74,1654237,Materials
2020-05-14,ASSET_E,56.66,846275,Retail
2020-05-14,VNINDEX,783.44,0,Benchmark
2020-05-15,ASSET_A,130.69,1811233,Technology
2020-05-15,ASSET_B,107.45,2400506,Banking
2020-05-15,ASSET_C,56.21,1371052,Consumer
2020-05-15,ASSET_D,28.47,1390765,Materials
2020-05-15,ASSET_E,57.9,2468985,Retail
2020-05-15,VNINDEX,792.1,0,Benchmark
2020-05-18,ASSET_A,130.58,1538319,Technology
2020-05-18,ASSET_B,107.63,1046664,Banking
2020-05-18,ASSET_C,56.32,940724,Consumer
2020-05-18,ASSET_D,28.83,2446395,Materials
2020-05-18,ASSET_E,58.42,1207995,Retail
2020-05-18,VNINDEX,789.69,0,Benchmark
2020-05-19,ASSET_A,130.52,2015030,Technology
2020-05-19,ASSET_B,107.37,1836508,Banking
2020-05-19,ASSET_C,56.34,841628,Consumer
2020-05-19,ASSET_D,28.79,486934,Materials
2020-05-19,ASSET_E,59.18,2008266,Retail
2020-05-19,VNINDEX,790.06,0,Benchmark
2020-05-20,ASSET_A,130.79,549889,Technology
2020-05-20,ASSET_B,107.89,2246144,Banking
2020-05-20,ASSET_C,56.27,479151,Consumer
2020-05-20,ASSET_D,29.22,927353,Materials
2020-05-20,ASSET_E,59.23,2432432,Retail
2020-05-20,VNINDEX,791.8,0,Benchmark
2020-05-21,ASSET_A,130.95,1462092,Technology
2020-05-21,ASSET_B,107.08,1297972,Banking
2020-05-21,ASSET_C,55.96,1205225,Consumer
2020-05-21,ASSET_D,28.5,2187038,Materials
2020-05-21,ASSET_E,58.63,2426964,Retail
2020-05-21,VNINDEX,788.37,0,Benchmark
2020-05-22,ASSET_A,131.42,1293174,Technology
2020-05-22,ASSET_B,107.93,1342571,Banking
2020-05-22,ASSET_C,55.89,2474253,Consumer
2020-05-22,ASSET_D,28.68,2064348,Materials
2020-05-22,ASSET_E,58.37,441123,Retail
2020-05-22,VNINDEX,791.28,0,Benchmark
2020-05-25,ASSET_A,129.56,2316747,Technology
2020-05-25,ASSET_B,107.68,821013,Banking
2020-05-25,ASSET_C,56.03,2370424,Consumer
2020-05-25,ASSET_D,28.41,1130696,Materials
2020-05-25,ASSET_E,57.66,888621,Retail
2020-05-25,VNINDEX,788.36,0,Benchmark
2020-05-26,ASSET_A,128.99,552377,Technology
2020-05-26,ASSET_B,106.99,1297765,Banking
2020-05-26,ASSET_C,55.39,1849465,Consumer
2020-05-26,ASSET_D,28.49,1463089,Materials
2020-05-26,ASSET_E,57.51,1900626,Retail
2020-05-26,VNINDEX,786.16,0,Benchmark
2020-05-27,ASSET_A,130.58,1751892,Technology
2020-05-27,ASSET_B,107.39,2234643,Banking
2020-05-27,ASSET_C,55.52,1163464,Consumer
2020-05-27,ASSET_D,28.89,456727,Materials
2020-05-27,ASSET_E,58.46,2346272,Retail
2020-05-27,VNINDEX,794.2,0,Benchmark
2020-05-28,ASSET_A,129.61,787092,Technology
2020-05-28,ASSET_B,106.48,1793032,Banking
2020-05-28,ASSET_C,55.06,1492770,Consumer
2020-05-28,ASSET_D,28.77,771433,Materials
2020-05-28,ASSET_E,58.66,2455437,Retail
2020-05-28,VNINDEX,788.37,0,Benchmark
2020-05-29,ASSET_A,127.23,2255457,Technology
2020-05-29,ASSET_B,103.96,823267,Banking
2020-05-29,ASSET_C,54.81,1989106,Consumer
2020-05-29,ASSET_D,27.96,2383443,Materials
2020-05-29,ASSET_E,57.48,1912552,Retail
2020-05-29,VNINDEX,774.84,0,Benchmark
2020-06-01,ASSET_A,130.15,2188893,Technology
2020-06-01,ASSET_B,104.17,1505735,Banking
2020-06-01,ASSET_C,55.74,404222,Consumer
2020-06-01,ASSET_D,28.29,1751424,Materials
2020-06-01,ASSET_E,58.12,618708,Retail
2020-06-01,VNINDEX,784.12,0,Benchmark
2020-06-02,ASSET_A,131.73,894449,Technology
2020-06-02,ASSET_B,107.12,1884026,Banking
2020-06-02,ASSET_C,56.05,2338309,Consumer
2020-06-02,ASSET_D,28.8,481066,Materials
2020-06-02,ASSET_E,59.11,1959282,Retail
2020-06-02,VNINDEX,798.89,0,Benchmark
2020-06-03,ASSET_A,131.52,2230582,Technology
2020-06-03,ASSET_B,107.47,562416,Banking
2020-06-03,ASSET_C,56.4,2227935,Consumer
2020-06-03,ASSET_D,28.86,2064096,Materials
2020-06-03,ASSET_E,58.66,971184,Retail
2020-06-03,VNINDEX,796.73,0,Benchmark
2020-06-04,ASSET_A,130.91,1443149,Technology
2020-06-04,ASSET_B,107.47,2002981,Banking
2020-06-04,ASSET_C,56.22,2437823,Consumer
2020-06-04,ASSET_D,28.72,1247469,Materials
2020-06-04,ASSET_E,58.24,2098095,Retail
2020-06-04,VNINDEX,785.87,0,Benchmark
2020-06-05,ASSET_A,128.67,2439191,Technology
2020-06-05,ASSET_B,106.89,822622,Banking
2020-06-05,ASSET_C,55.71,598145,Consumer
2020-06-05,ASSET_D,28.7,1594387,Materials
2020-06-05,ASSET_E,58.29,1548727,Retail
2020-06-05,VNINDEX,784.29,0,Benchmark
2020-06-08,ASSET_A,128.6,1932619,Technology
2020-06-08,ASSET_B,106.24,1018777,Banking
2020-06-08,ASSET_C,54.76,2390115,Consumer
2020-06-08,ASSET_D,28.29,2199390,Materials
2020-06-08,ASSET_E,58.25,786139,Retail
2020-06-08,VNINDEX,782.85,0,Benchmark
2020-06-09,ASSET_A,127.79,472373,Technology
2020-06-09,ASSET_B,105.26,1274323,Banking
2020-06-09,ASSET_C,54.68,1688348,Consumer
2020-06-09,ASSET_D,28.29,2158608,Materials
2020-06-09,ASSET_E,58.35,2171906,Retail
2020-06-09,VNINDEX,781.96,0,Benchmark
2020-06-10,ASSET_A,126.26,825715,Technology
2020-06-10,ASSET_B,104.36,1460320,Banking
2020-06-10,ASSET_C,54.7,1565620,Consumer
2020-06-10,ASSET_D,28.78,686557,Materials
2020-06-10,ASSET_E,58.2,2476589,Retail
2020-06-10,VNINDEX,775.93,0,Benchmark
2020-06-11,ASSET_A,125.92,1247555,Technology
2020-06-11,ASSET_B,105.1,2323627,Banking
2020-06-11,ASSET_C,55.45,777006,Consumer
2020-06-11,ASSET_D,29.38,1168324,Materials
2020-06-11,ASSET_E,58.72,1463674,Retail
2020-06-11,VNINDEX,779.32,0,Benchmark
2020-06-12,ASSET_A,126.31,843813,Technology
2020-06-12,ASSET_B,105.04,868277,Banking
2020-06-12,ASSET_C,55.34,1432948,Consumer
2020-06-12,ASSET_D,28.66,972492,Materials
2020-06-12,ASSET_E,58.56,2106385,Retail
2020-06-12,VNINDEX,782.4,0,Benchmark
2020-06-15,ASSET_A,126.77,678104,Technology
2020-06-15,ASSET_B,103.51,937279,Banking
2020-06-15,ASSET_C,55.45,1162934,Consumer
2020-06-15,ASSET_D,28.37,2318913,Materials
2020-06-15,ASSET_E,58.39,525151,Retail
2020-06-15,VNINDEX,774.31,0,Benchmark
2020-06-16,ASSET_A,126.17,2453889,Technology
2020-06-16,ASSET_B,102.79,1195752,Banking
2020-06-16,ASSET_C,54.93,2474045,Consumer
2020-06-16,ASSET_D,28.78,2039523,Materials
2020-06-16,ASSET_E,58.79,969507,Retail
2020-06-16,VNINDEX,778.33,0,Benchmark
2020-06-17,ASSET_A,127.06,2225031,Technology
2020-06-17,ASSET_B,105.45,2200280,Banking
2020-06-17,ASSET_C,55.5,1113394,Consumer
2020-06-17,ASSET_D,29.18,1761472,Materials
2020-06-17,ASSET_E,59.42,667087,Retail
2020-06-17,VNINDEX,789.89,0,Benchmark
2020-06-18,ASSET_A,125.88,1312681,Technology
2020-06-18,ASSET_B,105.08,2426782,Banking
2020-06-18,ASSET_C,55.42,858176,Consumer
2020-06-18,ASSET_D,29.09,522851,Materials
2020-06-18,ASSET_E,59.61,996252,Retail
2020-06-18,VNINDEX,791.02,0,Benchmark
2020-06-19,ASSET_A,127.41,851556,Technology
2020-06-19,ASSET_B,104.77,1354434,Banking
2020-06-19,ASSET_C,55.71,2387392,Consumer
2020-06-19,ASSET_D,28.95,2086634,Materials
2020-06-19,ASSET_E,59.64,1189481,Retail
2020-06-19,VNINDEX,789.31,0,Benchmark
2020-06-22,ASSET_A,126.8,781812,Technology
2020-06-22,ASSET_B,103.64,1855589,Banking
2020-06-22,ASSET_C,56.12,793813,Consumer
2020-06-22,ASSET_D,29.08,1577910,Materials
2020-06-22,ASSET_E,60.09,1305863,Retail
2020-06-22,VNINDEX,788.7,0,Benchmark
2020-06-23,ASSET_A,127.44,2323121,Technology
2020-06-23,ASSET_B,103.84,2326252,Banking
2020-06-23,ASSET_C,56.66,2299443,Consumer
2020-06-23,ASSET_D,28.9,973268,Materials
2020-06-23,ASSET_E,59.87,1077335,Retail
2020-06-23,VNINDEX,792.29,0,Benchmark
2020-06-24,ASSET_A,125.29,1096074,Technology
2020-06-24,ASSET_B,102.05,2177889,Banking
2020-06-24,ASSET_C,55.64,2422682,Consumer
2020-06-24,ASSET_D,28.87,1329701,Materials
2020-06-24,ASSET_E,59.8,1543994,Retail
2020-06-24,VNINDEX,782.92,0,Benchmark
2020-06-25,ASSET_A,124.5,426454,Technology
2020-06-25,ASSET_B,102.22,1830661,Banking
2020-06-25,ASSET_C,55.99,1045446,Consumer
2020-06-25,ASSET_D,28.9,1336869,Materials
2020-06-25,ASSET_E,59.89,861325,Retail
2020-06-25,VNINDEX,783.99,0,Benchmark
2020-06-26,ASSET_A,123.9,1234489,Technology
2020-06-26,ASSET_B,102.22,1535259,Banking
2020-06-26,ASSET_C,56.05,1847309,Consumer
2020-06-26,ASSET_D,28.57,1021791,Materials
2020-06-26,ASSET_E,59.52,1130343,Retail
2020-06-26,VNINDEX,782.03,0,Benchmark
2020-06-29,ASSET_A,128.37,1354113,Technology
2020-06-29,ASSET_B,105.0,2467129,Banking
2020-06-29,ASSET_C,56.1,2073178,Consumer
2020-06-29,ASSET_D,29.27,2310196,Materials
2020-06-29,ASSET_E,60.02,2164270,Retail
2020-06-29,VNINDEX,792.32,0,Benchmark
2020-06-30,ASSET_A,129.72,1708479,Technology
2020-06-30,ASSET_B,105.39,901983,Banking
2020-06-30,ASSET_C,55.36,1526238,Consumer
2020-06-30,ASSET_D,28.82,2326746,Materials
2020-06-30,ASSET_E,59.51,1580692,Retail
2020-06-30,VNINDEX,791.54,0,Benchmark
2020-07-01,ASSET_A,130.56,1111243,Technology
2020-07-01,ASSET_B,107.71,1161804,Banking
2020-07-01,ASSET_C,56.27,1863664,Consumer
2020-07-01,ASSET_D,29.02,506880,Materials
2020-07-01,ASSET_E,59.4,456451,Retail
2020-07-01,VNINDEX,800.92,0,Benchmark
2020-07-02,ASSET_A,130.15,2338330,Technology
2020-07-02,ASSET_B,107.73,1897047,Banking
2020-07-02,ASSET_C,55.85,677304,Consumer
2020-07-02,ASSET_D,28.64,2365390,Materials
2020-07-02,ASSET_E,59.28,1089366,Retail
2020-07-02,VNINDEX,795.0,0,Benchmark
2020-07-03,ASSET_A,129.89,1751430,Technology
2020-07-03,ASSET_B,108.75,443875,Banking
2020-07-03,ASSET_C,55.63,1483664,Consumer
2020-07-03,ASSET_D,29.36,1248361,Materials
2020-07-03,ASSET_E,60.41,2141622,Retail
2020-07-03,VNINDEX,798.41,0,Benchmark
2020-07-06,ASSET_A,128.36,2471839,Technology
2020-07-06,ASSET_B,109.06,1451192,Banking
2020-07-06,ASSET_C,55.67,1477804,Consumer
2020-07-06,ASSET_D,29.24,2079647,Materials
2020-07-06,ASSET_E,59.82,778323,Retail
2020-07-06,VNINDEX,800.34,0,Benchmark
2020-07-07,ASSET_A,128.59,1170735,Technology
2020-07-07,ASSET_B,108.99,2194312,Banking
2020-07-07,ASSET_C,55.52,1589596,Consumer
2020-07-07,ASSET_D,28.49,2038669,Materials
2020-07-07,ASSET_E,59.08,2335528,Retail
2020-07-07,VNINDEX,795.75,0,Benchmark
2020-07-08,ASSET_A,130.03,1768567,Technology
2020-07-08,ASSET_B,109.98,771382,Banking
2020-07-08,ASSET_C,55.56,2382864,Consumer
2020-07-08,ASSET_D,28.38,1657670,Materials
2020-07-08,ASSET_E,59.49,1021334,Retail
2020-07-08,VNINDEX,796.89,0,Benchmark
2020-07-09,ASSET_A,132.44,1167214,Technology
2020-07-09,ASSET_B,111.69,2086516,Banking
2020-07-09,ASSET_C,55.45,2131883,Consumer
2020-07-09,ASSET_D,28.75,1962010,Materials
2020-07-09,ASSET_E,59.95,1723233,Retail
2020-07-09,VNINDEX,803.72,0,Benchmark
2020-07-10,ASSET_A,131.64,1869836,Technology
2020-07-10,ASSET_B,110.32,1266102,Banking
2020-07-10,ASSET_C,55.98,1666071,Consumer
2020-07-10,ASSET_D,28.9,1830879,Materials
2020-07-10,ASSET_E,60.21,1397524,Retail
2020-07-10,VNINDEX,802.12,0,Benchmark
2020-07-13,ASSET_A,129.76,1965937,Technology
2020-07-13,ASSET_B,108.1,2207074,Banking
2020-07-13,ASSET_C,55.78,1247001,Consumer
2020-07-13,ASSET_D,29.17,2188407,Materials
2020-07-13,ASSET_E,59.52,1713235,Retail
2020-07-13,VNINDEX,793.08,0,Benchmark
2020-07-14,ASSET_A,130.57,1075841,Technology
2020-07-14,ASSET_B,107.92,1733164,Banking
2020-07-14,ASSET_C,55.67,1249720,Consumer
2020-07-14,ASSET_D,29.56,1289764,Materials
2020-07-14,ASSET_E,59.27,2074454,Retail
2020-07-14,VNINDEX,793.16,0,Benchmark
2020-07-15,ASSET_A,130.09,2369111,Technology
2020-07-15,ASSET_B,107.65,730062,Banking
2020-07-15,ASSET_C,55.29,442349,Consumer
2020-07-15,ASSET_D,29.42,1952719,Materials
2020-07-15,ASSET_E,58.84,712937,Retail
2020-07-15,VNINDEX,788.49,0,Benchmark
2020-07-16,ASSET_A,129.37,2200033,Technology
2020-07-16,ASSET_B,107.34,1944196,Banking
2020-07-16,ASSET_C,55.31,1557316,Consumer
2020-07-16,ASSET_D,29.12,2456395,Materials
2020-07-16,ASSET_E,57.7,1139646,Retail
2020-07-16,VNINDEX,786.83,0,Benchmark
2020-07-17,ASSET_A,127.63,2278445,Technology
2020-07-17,ASSET_B,108.1,517919,Banking
2020-07-17,ASSET_C,54.93,930163,Consumer
2020-07-17,ASSET_D,29.55,2388893,Materials
2020-07-17,ASSET_E,57.2,1593467,Retail
2020-07-17,VNINDEX,786.57,0,Benchmark
2020-07-20,ASSET_A,126.1,857376,Technology
2020-07-20,ASSET_B,107.46,910763,Banking
2020-07-20,ASSET_C,54.51,2260904,Consumer
2020-07-20,ASSET_D,29.1,710692,Materials
2020-07-20,ASSET_E,56.99,947258,Retail
2020-07-20,VNINDEX,777.73,0,Benchmark
2020-07-21,ASSET_A,125.65,1907487,Technology
2020-07-21,ASSET_B,106.82,2265621,Banking
2020-07-21,ASSET_C,53.6,2024598,Consumer
2020-07-21,ASSET_D,28.6,1446345,Materials
2020-07-21,ASSET_E,56.91,1187866,Retail
2020-07-21,VNINDEX,769.47,0,Benchmark
2020-07-22,ASSET_A,124.94,623399,Technology
2020-07-22,ASSET_B,108.15,2239594,Banking
2020-07-22,ASSET_C,53.73,2316982,Consumer
2020-07-22,ASSET_D,28.6,1471127,Materials
2020-07-22,ASSET_E,57.68,2260264,Retail
2020-07-22,VNINDEX,772.14,0,Benchmark
2020-07-23,ASSET_A,125.11,621571,Technology
2020-07-23,ASSET_B,106.96,497306,Banking
2020-07-23,ASSET_C,53.22,2491213,Consumer
2020-07-23,ASSET_D,28.17,1711008,Materials
2020-07-23,ASSET_E,57.69,881004,Retail
2020-07-23,VNINDEX,769.6,0,Benchmark
2020-07-24,ASSET_A,123.01,2443837,Technology
2020-07-24,ASSET_B,104.96,1197057,Banking
2020-07-24,ASSET_C,52.11,1240185,Consumer
2020-07-24,ASSET_D,27.56,1758795,Materials
2020-07-24,ASSET_E,55.84,798396,Retail
2020-07-24,VNINDEX,756.64,0,Benchmark
2020-07-27,ASSET_A,124.54,721088,Technology
2020-07-27,ASSET_B,105.29,597679,Banking
2020-07-27,ASSET_C,52.86,1299618,Consumer
2020-07-27,ASSET_D,27.66,2180182,Materials
2020-07-27,ASSET_E,55.87,1624992,Retail
2020-07-27,VNINDEX,760.79,0,Benchmark
